owner,study,year,trt_n,date,cum_rate_n_kgha
rosen lab,blcmr,1991,n.10,1991-06-03,179.3358801638802
rosen lab,blcmr,1991,n.2,1991-06-03,134.50191012291
rosen lab,blcmr,1991,n.3,1991-06-03,156.918895143395
rosen lab,blcmr,1991,n.4,1991-06-03,179.3358801638802
rosen lab,blcmr,1991,n.5,1991-06-03,201.75286518436502
rosen lab,blcmr,1991,n.6,1991-06-03,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-03,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-03,89.66794008194
rosen lab,blcmr,1991,n.9,1991-06-03,89.66794008194
rosen lab,blcmr,1991,n.1,1991-06-04,0
rosen lab,blcmr,1991,n.10,1991-06-04,179.3358801638802
rosen lab,blcmr,1991,n.2,1991-06-04,134.50191012291
rosen lab,blcmr,1991,n.3,1991-06-04,156.918895143395
rosen lab,blcmr,1991,n.4,1991-06-04,179.3358801638802
rosen lab,blcmr,1991,n.5,1991-06-04,201.75286518436502
rosen lab,blcmr,1991,n.6,1991-06-04,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-04,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-04,89.66794008194
rosen lab,blcmr,1991,n.9,1991-06-04,89.66794008194
rosen lab,blcmr,1991,n.1,1991-06-05,0
rosen lab,blcmr,1991,n.10,1991-06-05,179.3358801638802
rosen lab,blcmr,1991,n.2,1991-06-05,134.50191012291
rosen lab,blcmr,1991,n.3,1991-06-05,156.918895143395
rosen lab,blcmr,1991,n.4,1991-06-05,179.3358801638802
rosen lab,blcmr,1991,n.5,1991-06-05,201.75286518436502
rosen lab,blcmr,1991,n.6,1991-06-05,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-05,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-05,89.66794008194
rosen lab,blcmr,1991,n.9,1991-06-05,89.66794008194
rosen lab,blcmr,1991,n.1,1991-06-06,0
rosen lab,blcmr,1991,n.10,1991-06-06,179.3358801638802
rosen lab,blcmr,1991,n.2,1991-06-06,134.50191012291
rosen lab,blcmr,1991,n.3,1991-06-06,156.918895143395
rosen lab,blcmr,1991,n.4,1991-06-06,179.3358801638802
rosen lab,blcmr,1991,n.5,1991-06-06,201.75286518436502
rosen lab,blcmr,1991,n.6,1991-06-06,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-06,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-06,89.66794008194
rosen lab,blcmr,1991,n.9,1991-06-06,89.66794008194
rosen lab,blcmr,1991,n.1,1991-06-07,0
rosen lab,blcmr,1991,n.10,1991-06-07,179.3358801638802
rosen lab,blcmr,1991,n.2,1991-06-07,134.50191012291
rosen lab,blcmr,1991,n.3,1991-06-07,156.918895143395
rosen lab,blcmr,1991,n.4,1991-06-07,179.3358801638802
rosen lab,blcmr,1991,n.5,1991-06-07,201.75286518436502
rosen lab,blcmr,1991,n.6,1991-06-07,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-07,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-07,89.66794008194
rosen lab,blcmr,1991,n.9,1991-06-07,89.66794008194
rosen lab,blcmr,1991,n.1,1991-06-08,0
rosen lab,blcmr,1991,n.10,1991-06-08,179.3358801638802
rosen lab,blcmr,1991,n.2,1991-06-08,134.50191012291
rosen lab,blcmr,1991,n.3,1991-06-08,156.918895143395
rosen lab,blcmr,1991,n.4,1991-06-08,179.3358801638802
rosen lab,blcmr,1991,n.5,1991-06-08,201.75286518436502
rosen lab,blcmr,1991,n.6,1991-06-08,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-08,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-08,89.66794008194
rosen lab,blcmr,1991,n.9,1991-06-08,89.66794008194
rosen lab,blcmr,1991,n.1,1991-06-09,0
rosen lab,blcmr,1991,n.10,1991-06-09,179.3358801638802
rosen lab,blcmr,1991,n.2,1991-06-09,134.50191012291
rosen lab,blcmr,1991,n.3,1991-06-09,156.918895143395
rosen lab,blcmr,1991,n.4,1991-06-09,179.3358801638802
rosen lab,blcmr,1991,n.5,1991-06-09,201.75286518436502
rosen lab,blcmr,1991,n.6,1991-06-09,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-09,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-09,89.66794008194
rosen lab,blcmr,1991,n.9,1991-06-09,89.66794008194
rosen lab,blcmr,1991,n.1,1991-06-10,0
rosen lab,blcmr,1991,n.10,1991-06-10,179.3358801638802
rosen lab,blcmr,1991,n.2,1991-06-10,134.50191012291
rosen lab,blcmr,1991,n.3,1991-06-10,156.918895143395
rosen lab,blcmr,1991,n.4,1991-06-10,179.3358801638802
rosen lab,blcmr,1991,n.5,1991-06-10,201.75286518436502
rosen lab,blcmr,1991,n.6,1991-06-10,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-10,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-10,89.66794008194
rosen lab,blcmr,1991,n.9,1991-06-10,89.66794008194
rosen lab,blcmr,1991,n.1,1991-06-11,0
rosen lab,blcmr,1991,n.10,1991-06-11,179.3358801638802
rosen lab,blcmr,1991,n.2,1991-06-11,134.50191012291
rosen lab,blcmr,1991,n.3,1991-06-11,156.918895143395
rosen lab,blcmr,1991,n.4,1991-06-11,179.3358801638802
rosen lab,blcmr,1991,n.5,1991-06-11,201.75286518436502
rosen lab,blcmr,1991,n.6,1991-06-11,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-11,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-11,89.66794008194
rosen lab,blcmr,1991,n.9,1991-06-11,89.66794008194
rosen lab,blcmr,1991,n.1,1991-06-12,0
rosen lab,blcmr,1991,n.10,1991-06-12,179.3358801638802
rosen lab,blcmr,1991,n.2,1991-06-12,134.50191012291
rosen lab,blcmr,1991,n.3,1991-06-12,156.918895143395
rosen lab,blcmr,1991,n.4,1991-06-12,179.3358801638802
rosen lab,blcmr,1991,n.5,1991-06-12,201.75286518436502
rosen lab,blcmr,1991,n.6,1991-06-12,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-12,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-12,89.66794008194
rosen lab,blcmr,1991,n.9,1991-06-12,89.66794008194
rosen lab,blcmr,1991,n.1,1991-06-13,0
rosen lab,blcmr,1991,n.10,1991-06-13,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-13,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-13,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-13,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-13,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-13,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-13,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-13,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-13,134.50191012291
rosen lab,blcmr,1991,n.1,1991-06-14,0
rosen lab,blcmr,1991,n.10,1991-06-14,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-14,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-14,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-14,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-14,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-14,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-14,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-14,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-14,134.50191012291
rosen lab,blcmr,1991,n.1,1991-06-15,0
rosen lab,blcmr,1991,n.10,1991-06-15,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-15,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-15,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-15,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-15,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-15,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-15,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-15,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-15,134.50191012291
rosen lab,blcmr,1991,n.1,1991-06-16,0
rosen lab,blcmr,1991,n.10,1991-06-16,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-16,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-16,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-16,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-16,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-16,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-16,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-16,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-16,134.50191012291
rosen lab,blcmr,1991,n.1,1991-06-17,0
rosen lab,blcmr,1991,n.10,1991-06-17,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-17,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-17,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-17,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-17,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-17,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-17,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-17,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-17,134.50191012291
rosen lab,blcmr,1991,n.1,1991-06-18,0
rosen lab,blcmr,1991,n.10,1991-06-18,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-18,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-18,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-18,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-18,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-18,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-18,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-18,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-18,134.50191012291
rosen lab,blcmr,1991,n.1,1991-06-19,0
rosen lab,blcmr,1991,n.10,1991-06-19,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-19,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-19,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-19,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-19,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-19,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-19,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-19,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-19,134.50191012291
rosen lab,blcmr,1991,n.1,1991-06-20,0
rosen lab,blcmr,1991,n.10,1991-06-20,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-20,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-20,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-20,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-20,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-20,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-20,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-20,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-20,134.50191012291
rosen lab,blcmr,1991,n.1,1991-06-21,0
rosen lab,blcmr,1991,n.10,1991-06-21,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-21,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-21,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-21,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-21,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-21,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-21,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-21,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-21,179.33588016388
rosen lab,blcmr,1991,n.1,1991-06-22,0
rosen lab,blcmr,1991,n.10,1991-06-22,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-22,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-22,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-22,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-22,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-22,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-22,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-22,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-22,179.33588016388
rosen lab,blcmr,1991,n.1,1991-06-23,0
rosen lab,blcmr,1991,n.10,1991-06-23,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-23,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-23,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-23,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-23,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-23,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-23,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-23,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-23,179.33588016388
rosen lab,blcmr,1991,n.1,1991-06-24,0
rosen lab,blcmr,1991,n.10,1991-06-24,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-24,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-24,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-24,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-24,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-24,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-24,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-24,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-24,179.33588016388
rosen lab,blcmr,1991,n.1,1991-06-25,0
rosen lab,blcmr,1991,n.10,1991-06-25,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-25,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-25,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-25,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-25,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-25,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-25,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-25,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-25,179.33588016388
rosen lab,blcmr,1991,n.1,1991-06-26,0
rosen lab,blcmr,1991,n.10,1991-06-26,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-26,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-26,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-26,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-26,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-26,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-26,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-26,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-26,179.33588016388
rosen lab,blcmr,1991,n.1,1991-06-27,0
rosen lab,blcmr,1991,n.10,1991-06-27,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-27,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-27,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-27,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-27,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-27,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-27,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-27,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-27,179.33588016388
rosen lab,blcmr,1991,n.1,1991-06-28,0
rosen lab,blcmr,1991,n.10,1991-06-28,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-28,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-28,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-28,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-28,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-28,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-28,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-28,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-28,179.33588016388
rosen lab,blcmr,1991,n.1,1991-06-29,0
rosen lab,blcmr,1991,n.10,1991-06-29,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-29,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-29,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-29,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-29,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-29,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-29,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-29,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-29,179.33588016388
rosen lab,blcmr,1991,n.1,1991-06-30,0
rosen lab,blcmr,1991,n.10,1991-06-30,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-06-30,269.00382024582
rosen lab,blcmr,1991,n.3,1991-06-30,269.00382024582
rosen lab,blcmr,1991,n.4,1991-06-30,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-06-30,269.00382024582
rosen lab,blcmr,1991,n.6,1991-06-30,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-06-30,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-06-30,134.50191012291
rosen lab,blcmr,1991,n.9,1991-06-30,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-01,0
rosen lab,blcmr,1991,n.10,1991-07-01,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-01,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-01,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-01,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-01,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-01,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-01,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-07-01,134.50191012291
rosen lab,blcmr,1991,n.9,1991-07-01,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-02,0
rosen lab,blcmr,1991,n.10,1991-07-02,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-02,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-02,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-02,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-02,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-02,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-02,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-07-02,134.50191012291
rosen lab,blcmr,1991,n.9,1991-07-02,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-03,0
rosen lab,blcmr,1991,n.10,1991-07-03,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-03,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-03,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-03,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-03,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-03,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-03,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-07-03,134.50191012291
rosen lab,blcmr,1991,n.9,1991-07-03,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-04,0
rosen lab,blcmr,1991,n.10,1991-07-04,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-04,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-04,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-04,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-04,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-04,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-04,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-07-04,134.50191012291
rosen lab,blcmr,1991,n.9,1991-07-04,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-05,0
rosen lab,blcmr,1991,n.10,1991-07-05,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-05,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-05,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-05,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-05,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-05,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-05,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-07-05,134.50191012291
rosen lab,blcmr,1991,n.9,1991-07-05,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-06,0
rosen lab,blcmr,1991,n.10,1991-07-06,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-06,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-06,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-06,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-06,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-06,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-06,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-07-06,134.50191012291
rosen lab,blcmr,1991,n.9,1991-07-06,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-07,0
rosen lab,blcmr,1991,n.10,1991-07-07,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-07,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-07,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-07,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-07,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-07,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-07,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-07-07,134.50191012291
rosen lab,blcmr,1991,n.9,1991-07-07,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-08,0
rosen lab,blcmr,1991,n.10,1991-07-08,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-08,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-08,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-08,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-08,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-08,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-08,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-07-08,134.50191012291
rosen lab,blcmr,1991,n.9,1991-07-08,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-09,0
rosen lab,blcmr,1991,n.10,1991-07-09,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-09,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-09,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-09,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-09,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-09,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-09,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-07-09,134.50191012291
rosen lab,blcmr,1991,n.9,1991-07-09,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-10,0
rosen lab,blcmr,1991,n.10,1991-07-10,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-10,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-10,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-10,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-10,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-10,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-10,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-07-10,134.50191012291
rosen lab,blcmr,1991,n.9,1991-07-10,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-11,0
rosen lab,blcmr,1991,n.10,1991-07-11,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-11,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-11,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-11,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-11,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-11,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-11,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-07-11,134.50191012291
rosen lab,blcmr,1991,n.9,1991-07-11,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-12,0
rosen lab,blcmr,1991,n.10,1991-07-12,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-12,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-12,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-12,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-12,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-12,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-12,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-07-12,134.50191012291
rosen lab,blcmr,1991,n.9,1991-07-12,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-13,0
rosen lab,blcmr,1991,n.10,1991-07-13,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-13,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-13,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-13,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-13,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-13,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-13,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-07-13,134.50191012291
rosen lab,blcmr,1991,n.9,1991-07-13,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-14,0
rosen lab,blcmr,1991,n.10,1991-07-14,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-14,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-14,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-14,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-14,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-14,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-14,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-07-14,134.50191012291
rosen lab,blcmr,1991,n.9,1991-07-14,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-15,0
rosen lab,blcmr,1991,n.10,1991-07-15,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-15,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-15,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-15,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-15,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-15,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-15,179.3358801638802
rosen lab,blcmr,1991,n.8,1991-07-15,134.50191012291
rosen lab,blcmr,1991,n.9,1991-07-15,179.33588016388
rosen lab,blcmr,1991,n.1,1991-07-16,0
rosen lab,blcmr,1991,n.10,1991-07-16,269.0038202458203
rosen lab,blcmr,1991,n.2,1991-07-16,269.00382024582
rosen lab,blcmr,1991,n.3,1991-07-16,269.00382024582
rosen lab,blcmr,1991,n.4,1991-07-16,269.0038202458203
rosen lab,blcmr,1991,n.5,1991-07-16,269.00382024582
rosen lab,blcmr,1991,n.6,1991-07-16,179.3358801638802
rosen lab,blcmr,1991,n.7,1991-07-16,179.3358801638802
